side,entry_time,entry_price,exit_time,exit_price,bars_held,notional,gross_pnl,fee,net_pnl,return_pct,exit_reason,equity_after
-1,2022-05-08 01:52:00+00:00,34721.02755,2022-05-08 01:52:00+00:00,34855.451486208345,0,0.0006854693537382397,-2.6538237829222054e-06,5.483754829905918e-07,-3.2021992659127972e-06,-0.3871542569262143,sl,4.249575764996985e-05
-1,2022-05-08 13:57:00+00:00,34381.76148,2022-05-08 14:01:00+00:00,34472.10280681404,4,0.0006374363647495477,-1.6749242758980749e-06,5.099490917996382e-07,-2.184873367697713e-06,-0.262759448397043,sl,4.0310884282272134e-05
-1,2022-05-08 17:02:00+00:00,34072.092450000004,2022-05-08 17:12:00+00:00,34179.12658862385,10,0.000604663264234082,-1.8994903744097528e-06,4.837306113872656e-07,-2.3832209857970183e-06,-0.3141401978199898,sl,3.7927663296475116e-05
-1,2022-05-08 22:03:00+00:00,34137.38592,2022-05-08 22:03:00+00:00,34244.19785584978,0,0.0005689149494471267,-1.7800691367151977e-06,4.551319595577014e-07,-2.235201096272899e-06,-0.31288844465153787,sl,3.5692462200202214e-05
-1,2022-05-09 02:29:00+00:00,33512.34843,2022-05-09 02:30:00+00:00,33626.078949136245,1,0.0005353869330030332,-1.8169372390115146e-06,4.283095464024266e-07,-2.245246785413941e-06,-0.33936899222029027,sl,3.3447215414788275e-05
-1,2022-05-09 10:47:00+00:00,32896.71,2022-05-09 10:50:00+00:00,33082.30513351751,3,0.0005017082312218241,-2.8305142417114375e-06,4.0136658497745934e-07,-3.231880826688897e-06,-0.5641753643981895,sl,3.0215334588099378e-05
-1,2022-05-09 17:05:00+00:00,31337.66592,2022-05-09 17:16:00+00:00,31589.991595643576,11,0.0004532300188214907,-3.6493327554461135e-06,3.625840150571926e-07,-4.011916770503306e-06,-0.8051833735407188,sl,2.6203417817596073e-05
-1,2022-05-10 00:28:00+00:00,29843.31537,2022-05-10 00:37:00+00:00,30116.73522481486,9,0.00039305126726394107,-3.6010751184211624e-06,3.1444101381115287e-07,-3.915516132232315e-06,-0.9161845841354266,sl,2.2287901685363756e-05
-1,2022-05-10 21:40:00+00:00,30469.9527,2022-05-10 21:45:00+00:00,30629.765154249402,5,0.00033431852528045635,-1.7534738091703671e-06,2.674548202243651e-07,-2.020928629394732e-06,-0.5244919669645576,sl,2.0266973055969024e-05
-1,2022-05-11 12:31:00+00:00,31179.8817,2022-05-11 13:21:00+00:00,29995.517863730856,50,0.00030400459583953534,1.1547575864342144e-05,2.432036766716283e-07,1.1304372187670517e-05,3.7984872670929537,sl,3.1571345243639544e-05
-1,2022-05-12 04:24:00+00:00,27459.153810000003,2022-05-12 04:28:00+00:00,27733.09210129454,4,0.00047357017865459316,-4.724435663470566e-06,3.7885614292367453e-07,-5.1032918063942405e-06,-0.9976210235392413,sl,2.6468053437245302e-05
1,2022-05-13 03:06:00+00:00,30540.853779999998,2022-05-13 04:09:00+00:00,30400.887616304673,63,0.00039702080155867956,-1.8195129350902748e-06,3.1761664124694367e-07,-2.1371295763372186e-06,-0.4582915877321736,sl,2.4330923860908083e-05
-1,2022-05-13 16:36:00+00:00,29771.62254,2022-05-13 16:39:00+00:00,29952.468859469245,3,0.00036496385791362127,-2.216955772373419e-06,2.9197108633089703e-07,-2.508926858704316e-06,-0.6074452919933027,sl,2.1821997002203767e-05
-1,2022-05-13 23:08:00+00:00,29570.0427,2022-05-14 00:11:00+00:00,29436.066055806525,63,0.0003273299550330565,1.4830742506614948e-06,2.618639640264452e-07,1.2212102866350497e-06,0.4530823494329206,sl,2.3043207288838817e-05
-1,2022-05-14 11:11:00+00:00,29224.77723,2022-05-14 11:56:00+00:00,29075.436577276487,45,0.00034564810933258226,1.76628597898729e-06,2.765184874660658e-07,1.4897674915212243e-06,0.5110069840676523,sl,2.4532974780360042e-05
1,2022-05-14 22:53:00+00:00,30075.0072,2022-05-14 23:09:00+00:00,29997.90799293106,16,0.00036799462170540066,-9.433777804422423e-07,2.9439569736432057e-07,-1.2377734778065628e-06,-0.25635640436002527,sl,2.329520130255348e-05
1,2022-05-15 07:01:00+00:00,30019.101609999998,2022-05-15 07:03:00+00:00,29926.218476317816,2,0.0003494280195383022,-1.0811772408360227e-06,2.795424156306418e-07,-1.3607196564666644e-06,-0.30941343578130276,sl,2.1934481646086814e-05
1,2022-05-15 11:00:00+00:00,29937.293429999998,2022-05-15 11:16:00+00:00,29848.1520668887,16,0.0003290172246913022,-9.796825476109738e-07,2.6321377975304176e-07,-1.2428963273640155e-06,-0.29776026119305854,sl,2.06915853187228e-05
1,2022-05-15 18:42:00+00:00,30312.13091,2022-05-15 19:13:00+00:00,30221.661368782763,31,0.000310373779780842,-9.263411254722681e-07,2.4829902382467363e-07,-1.1746401492969418e-06,-0.29845985254500773,sl,1.9516945169425857e-05
1,2022-05-15 20:13:00+00:00,30799.37963,2022-05-15 21:13:00+00:00,30928.29485974043,60,0.00029275417754138784,1.2253646829450041e-06,2.3420334203311027e-07,9.91161340911894e-07,0.41856437139031755,sl,2.050810651033775e-05
-1,2022-05-16 06:06:00+00:00,30060.893610000003,2022-05-16 07:35:00+00:00,29532.171447303284,89,0.0003076215976550663,5.410562923196017e-06,2.4609727812405304e-07,5.164465645071964e-06,1.7588371442186057,sl,2.5672572155409714e-05
1,2022-05-16 12:31:00+00:00,30233.32303,2022-05-16 12:33:00+00:00,30053.847731476573,2,0.0003850885823311457,-2.286016929176637e-06,3.080708658649166e-07,-2.5940877950415535e-06,-0.5936340452729505,sl,2.307848436036816e-05
1,2022-05-16 21:07:00+00:00,30184.618159999998,2022-05-16 21:12:00+00:00,30080.483292899266,5,0.0003461772654055224,-1.1942878765341066e-06,2.7694181232441796e-07,-1.4712296888585245e-06,-0.34499315694087596,sl,2.1607254671509635e-05
1,2022-05-17 03:38:00+00:00,30461.145809999998,2022-05-17 03:43:00+00:00,30355.040106865003,5,0.00032410882007264454,-1.128972444456501e-06,2.592870560581156e-07,-1.3882595005146167e-06,-0.3483312932377025,sl,2.0218995170995017e-05
1,2022-05-17 13:44:00+00:00,30719.87168,2022-05-17 13:47:00+00:00,30611.094757107712,3,0.0003032849275649253,-1.0739107742302677e-06,2.426279420519402e-07,-1.316538716282208e-06,-0.354093024949409,sl,1.890245645471281e-05
-1,2022-05-17 18:14:00+00:00,29882.91141,2022-05-17 18:40:00+00:00,29781.47517089798,26,0.00028353684682069216,9.62453456884804e-07,2.2682947745655373e-07,7.356239794282504e-07,0.3394456373754684,sl,1.9638080434141058e-05
1,2022-05-17 21:55:00+00:00,30567.75647,2022-05-17 22:04:00+00:00,30471.252086156102,9,0.0002945712065121159,-9.299803474456812e-07,2.356569652096927e-07,-1.1656373126553739e-06,-0.3157064665135323,sl,1.8472443121485684e-05
-1,2022-05-18 01:59:00+00:00,30084.191280000003,2022-05-18 02:12:00+00:00,30176.67596702463,13,0.00027708664682228525,-8.518185372361302e-07,2.216693174578282e-07,-1.0734878546939584e-06,-0.30741955522037845,sl,1.7398955266791727e-05
-1,2022-05-18 12:50:00+00:00,29639.53575,2022-05-18 14:26:00+00:00,29470.736799901348,96,0.0002609843290018759,1.4863215503541543e-06,2.0878746320150073e-07,1.2775340871526537e-06,0.5695060527344808,sl,1.867648935394438e-05
-1,2022-05-18 22:29:00+00:00,29024.79723,2022-05-18 22:30:00+00:00,29136.336165615707,1,0.0002801473403091657,-1.076573796745034e-06,2.2411787224733254e-07,-1.3006916689923666e-06,-0.384288423212209,sl,1.7375797684952013e-05
1,2022-05-19 15:35:00+00:00,30520.25172,2022-05-19 15:43:00+00:00,30357.393110751203,8,0.0002606369652742802,-1.3907805896496248e-06,2.0850957221942414e-07,-1.5992901618690489e-06,-0.5336083422342042,sl,1.5776507523082963e-05
1,2022-05-20 01:39:00+00:00,30599.75967,2022-05-20 01:49:00+00:00,30489.0140165367,10,0.00023664761284624444,-8.564673320255064e-07,1.8931809027699556e-07,-1.045785422302502e-06,-0.36191674267256335,sl,1.473072210078046e-05
-1,2022-05-20 14:27:00+00:00,29873.412360000002,2022-05-20 14:32:00+00:00,29987.752066841564,5,0.0002209608315117069,-8.457218209308284e-07,1.7676866520936552e-07,-1.0224904861401939e-06,-0.38274739244272826,sl,1.3708231614640266e-05
-1,2022-05-21 01:30:00+00:00,28953.30438,2022-05-21 01:31:00+00:00,29030.683008295553,1,0.000205623474219604,-5.495352852184264e-07,1.6449877937568321e-07,-7.140340645941096e-07,-0.2672531856122262,sl,1.2994197550046157e-05
1,2022-05-21 15:53:00+00:00,29508.35054,2022-05-21 16:40:00+00:00,29510.881238371287,47,0.00019491296325069236,1.671614677251358e-08,1.559303706005539e-07,-1.392142238280403e-07,0.008576210885991031,sl,1.2854983326218117e-05
1,2022-05-22 08:47:00+00:00,29544.45415,2022-05-22 09:31:00+00:00,29600.8821884162,44,0.00019282474989327177,3.682830740188677e-07,1.5425979991461743e-07,2.1402327410425027e-07,0.1909936739047824,sl,1.3069006600322368e-05
1,2022-05-22 22:03:00+00:00,30153.21502,2022-05-22 22:08:00+00:00,30086.28876654797,5,0.00019603509900483553,-4.3510765644025787e-07,1.5682807920386842e-07,-5.919357356441263e-07,-0.22195395551565245,sl,1.2477070864678242e-05
1,2022-05-23 05:58:00+00:00,30307.53045,2022-05-23 06:55:00+00:00,30472.600514568952,57,0.00018715606297017363,1.019346114323816e-06,1.4972485037613891e-07,8.69621263947677e-07,0.5446503298620176,sl,1.3346692128625919e-05
-1,2022-05-23 19:16:00+00:00,29470.15269,2022-05-23 20:18:00+00:00,29295.37896884434,62,0.0002002003819293888,1.1872950267562346e-06,1.6016030554351105e-07,1.0271347212127236e-06,0.5930533275281147,sl,1.4373826849838643e-05
-1,2022-05-24 13:50:00+00:00,29049.0948,2022-05-24 13:52:00+00:00,29150.29679957837,2,0.00021560740274757966,-7.511387336570028e-07,1.7248592219806373e-07,-9.236246558550665e-07,-0.34838262698075884,sl,1.3450202193983577e-05
1,2022-05-25 02:01:00+00:00,29818.48155,2022-05-25 02:03:00+00:00,29755.560924889644,2,0.00020175303290975363,-4.257234536676922e-07,1.614024263278029e-07,-5.871258799954951e-07,-0.2110121704381629,sl,1.2863076313988081e-05
-1,2022-05-25 11:31:00+00:00,29489.75073,2022-05-25 12:15:00+00:00,29516.58080323374,44,0.0001929461447098212,-1.755443523456489e-07,1.5435691576785699e-07,-3.2990126811350586e-07,-0.09098101058699903,sl,1.2533175045874575e-05
1,2022-05-25 13:37:00+00:00,29805.180220000002,2022-05-25 13:41:00+00:00,29709.812960744337,4,0.00018799762568811864,-6.015336319428659e-07,1.503981005504949e-07,-7.519317324933609e-07,-0.3199687388290684,sl,1.1781243313381214e-05
1,2022-05-25 18:03:00+00:00,29949.29463,2022-05-25 18:03:00+00:00,29848.510044394796,0,0.00017671864970071822,-5.946889934749019e-07,1.4137491976057458e-07,-7.360639132354765e-07,-0.3365173933153276,sl,1.1045179400145737e-05
1,2022-05-26 00:32:00+00:00,29837.78348,2022-05-26 00:53:00+00:00,29770.52479058635,21,0.00016567769100218606,-3.7346153307117143e-07,1.3254215280174886e-07,-5.060036858729203e-07,-0.22541449655176793,sl,1.0539175714272817e-05
-1,2022-05-26 06:16:00+00:00,29540.945610000002,2022-05-26 06:19:00+00:00,29606.257420354155,3,0.00015808763571409227,-3.495145287292429e-07,1.2647010857127382e-07,-4.759846373005167e-07,-0.221089098556293,sl,1.00631910769723e-05
-1,2022-05-26 08:22:00+00:00,29431.35657,2022-05-26 09:16:00+00:00,29113.809806597594,54,0.00015094786615458451,1.6286373421450498e-06,1.2075829292366762e-07,1.5078790492213821e-06,1.0789402882165788,sl,1.1571070126193682e-05
-1,2022-05-26 13:16:00+00:00,28311.46857,2022-05-26 13:43:00+00:00,28440.22349129393,27,0.00017356605189290523,-7.893438411898532e-07,1.388528415143242e-07,-9.281966827041774e-07,-0.45478008664787684,sl,1.0642873443489504e-05
-1,2022-05-26 23:57:00+00:00,29254.57425,2022-05-27 00:25:00+00:00,29333.17234490812,28,0.00015964310165234255,-4.289121949910802e-07,1.2771448132187405e-07,-5.566266763129542e-07,-0.26866941981942283,sl,1.008624676717655e-05
-1,2022-05-27 17:19:00+00:00,28471.1526,2022-05-27 17:27:00+00:00,28593.80552186981,8,0.00015129370150764827,-6.517689961878106e-07,1.2103496120611863e-07,-7.728039573939293e-07,-0.43079717773635284,sl,9.313442809782621e-06
1,2022-05-28 12:55:00+00:00,28999.899699999998,2022-05-28 13:00:00+00:00,28951.2197660506,5,0.00013970164214673932,-2.3450655977012507e-07,1.1176131371739146e-07,-3.4626787348751654e-07,-0.16786242177726507,sl,8.967174936295105e-06
1,2022-05-29 08:28:00+00:00,29162.815990000003,2022-05-29 08:34:00+00:00,29112.711559633633,6,0.00013450762404442659,-2.310966089485645e-07,1.0760609923554127e-07,-3.387027081841058e-07,-0.17180930121272198,sl,8.628472228111e-06
1,2022-05-29 10:18:00+00:00,29209.32064,2022-05-29 10:18:00+00:00,29149.4232898988,0,0.000129427083421665,-2.6540635517789646e-07,1.03541666737332e-07,-3.6894802191522847e-07,-0.2050624553697311,sl,8.259524206195772e-06
1,2022-05-29 12:07:00+00:00,29303.13002,2022-05-29 12:29:00+00:00,29343.830454519215,22,0.00012389286309293657,1.7208036678232995e-07,9.911429047434927e-08,7.296607630798068e-08,0.13889449520045893,sl,8.332490282503753e-06
1,2022-05-29 22:27:00+00:00,29345.73428,2022-05-29 22:48:00+00:00,29409.323210269617,21,0.0001249873542375563,2.7083364407794655e-07,9.998988339004504e-08,1.708437606879015e-07,0.21668883682679496,sl,8.503334043191655e-06
1,2022-05-30 01:38:00+00:00,29624.36214,2022-05-30 03:10:00+00:00,30250.644523297065,92,0.00012755001064787482,2.6965078363748718e-06,1.0204000851829985e-07,2.594467827856572e-06,2.114078879867032,sl,1.1097801871048227e-05
1,2022-05-30 06:09:00+00:00,30519.45164,2022-05-30 06:17:00+00:00,30638.56733416127,8,0.00016646702806572341,6.497113983864824e-07,1.3317362245257873e-07,5.165377759339038e-07,0.3902943459349606,sl,1.161433964698213e-05
1,2022-05-30 12:20:00+00:00,30881.28782,2022-05-30 12:21:00+00:00,30809.26665533448,1,0.00017421509470473196,-4.0630345781185363e-07,1.3937207576378556e-07,-5.456755335756391e-07,-0.2332194339993765,sl,1.1068664113406491e-05
1,2022-05-30 19:42:00+00:00,30829.18261,2022-05-30 19:42:00+00:00,30776.028690706044,0,0.00016602996170109736,-2.862593957251476e-07,1.328239693608779e-07,-4.190833650860255e-07,-0.17241429967953525,sl,1.0649580748320465e-05
1,2022-05-30 21:18:00+00:00,31565.35622,2022-05-30 21:33:00+00:00,31687.902742611433,15,0.00015974371122480697,6.201747315381555e-07,1.2779496897984557e-07,4.923797625583099e-07,0.38823107763246156,sl,1.1141960510878776e-05
1,2022-05-31 13:30:00+00:00,31838.58354,2022-05-31 13:30:00+00:00,31756.15101143866,0,0.00016712940766318163,-4.3271082249392686e-07,1.3370352613054532e-07,-5.664143486244722e-07,-0.2589076503914711,sl,1.0575546162254304e-05
1,2022-05-31 16:44:00+00:00,32291.72885,2022-05-31 16:59:00+00:00,32143.098987186422,15,0.00015863319243381455,-7.301445437820651e-07,1.2690655394705164e-07,-8.570510977291167e-07,-0.4602722372158641,sl,9.718495064525188e-06
